user_id,weighted_genres
ur31646645,"[2.5101347  2.27876844 0.64624759 0.67325208 2.68685055 1.14150096
 0.02552919 3.41122514 0.38659397 0.6041052  0.         0.18524695
 0.84810776 0.144644   0.09621552 0.86760744 0.00641437 0.
 0.86491341 0.7629891  0.         0.06202694 0.         1.2867864
 0.06202694 0.02007697]"
ur3167410,"[0.73   1.2405 0.162  0.8855 2.2105 0.81   0.032  4.1455 0.333  0.4965
 0.     0.412  0.3665 0.8165 0.2815 0.405  0.     0.     0.897  0.2015
 0.     0.0565 0.     0.5095 0.0405 0.    ]"
ur31710755,"[1.26303972 0.97962003 0.18739206 0.64075993 2.00759931 1.28341969
 0.17063903 3.29758204 0.08393782 0.34162349 0.00777202 0.23298791
 0.07979275 0.08411054 0.0224525  0.3835924  0.01105354 0.
 0.75388601 0.39447323 0.         0.11899827 0.         0.6701209
 0.13540587 0.02642487]"
ur3173363,"[0.53423729 0.18237288 0.         0.61525424 1.31864407 1.15762712
 1.00915254 4.46576271 0.         0.22677966 0.         0.26949153
 0.50542373 0.50440678 0.         0.52237288 0.         0.
 0.7040678  0.26474576 0.         0.03389831 0.         0.86983051
 0.26135593 0.01661017]"
ur3173493,"[1.5957672  0.98346561 0.11931217 0.12433862 0.93346561 1.05171958
 0.07169312 1.96177249 0.09325397 0.4718254  0.01322751 0.11640212
 1.61415344 0.04312169 0.00330688 1.05224868 0.         0.
 0.32486772 0.75899471 0.         0.0276455  0.         1.38743386
 0.0765873  0.06931217]"
ur3174947,"[1.72680281 1.38966177 0.31065731 0.11123165 1.7531589  0.94524569
 0.0417358  1.65928526 0.26145501 0.5192725  0.         0.03535418
 1.02980217 0.11537971 0.04052329 0.74243778 0.         0.
 0.38008934 0.69968092 0.         0.06994257 0.         1.18710913
 0.05634971 0.04377792]"
ur31843754,"[1.03583181 0.84369287 0.10776965 0.43610603 1.25457038 0.59058501
 0.16526508 2.21316271 0.19597806 0.30904936 0.02605119 0.22175503
 0.19926874 0.10996344 0.07577697 0.34570384 0.00447898 0.
 0.85274223 0.35667276 0.         0.04597806 0.         0.48263254
 0.10063985 0.05575868]"
ur3192976,"[0.23718837 0.2565097  0.00526316 0.40062327 1.34342105 0.79141274
 0.05387812 3.49099723 0.10810249 0.17603878 0.13427978 0.26641274
 0.16890582 0.15463989 0.19134349 0.4151662  0.         0.
 1.21772853 0.05117729 0.         0.03891967 0.         0.51371191
 0.2718144  0.05581717]"
ur32106619,"[1.66743802 1.26909091 0.15206612 0.80495868 0.93041322 1.30661157
 0.44099174 3.93272727 0.21586777 0.40644628 0.         0.36099174
 0.72181818 0.25140496 0.07719008 0.77619835 0.         0.
 0.45140496 0.7261157  0.         0.21487603 0.         1.19900826
 0.12991736 0.03520661]"
ur32123286,"[8.33392698e-01 7.66384684e-01 2.83081033e-01 2.47818344e-01
 9.04808549e-01 9.53072128e-01 1.89492431e-01 2.34639359e+00
 1.27515583e-01 2.38646483e-01 1.44033838e-01 1.09260908e-01
 5.64559216e-01 1.15672306e-01 4.27871772e-02 5.41362422e-01
 4.00712378e-04 0.00000000e+00 4.05342832e-01 3.71282280e-01
 0.00000000e+00 3.83793411e-02 0.00000000e+00 7.83303651e-01
 1.11175423e-01 9.40338379e-02]"
ur3212364,"[0.86928571 0.99414286 0.07371429 0.09685714 2.12914286 1.55514286
 0.02314286 2.55442857 0.25642857 0.47785714 0.38585714 0.13457143
 0.50542857 0.268      0.58171429 0.98885714 0.         0.
 0.92642857 0.44085714 0.         0.02314286 0.         0.53157143
 0.21714286 0.30328571]"
ur3223254,"[8.12370203e-01 4.02076749e-01 5.64334086e-03 8.73995485e-01
 1.45498871e+00 1.26194131e+00 9.80586907e-02 5.74695260e+00
 1.24785553e-01 2.20586907e-01 0.00000000e+00 4.19006772e-01
 1.21896163e-01 2.28803612e-01 6.55530474e-02 6.22528217e-01
 7.40406321e-03 0.00000000e+00 1.72690745e+00 1.26230248e-01
 0.00000000e+00 9.91873589e-02 0.00000000e+00 1.03417607e+00
 2.69616253e-01 1.50790068e-02]"
ur32235533,"[1.03244275 0.62080153 0.02175573 0.12461832 0.60381679 0.87652672
 0.03034351 1.85782443 0.11469466 0.2278626  0.         0.05038168
 1.31984733 0.05725191 0.         0.67480916 0.         0.
 0.11755725 0.33129771 0.         0.02385496 0.         1.33406489
 0.02099237 0.01793893]"
ur32249954,"[2.74635514 2.05831776 0.48242991 0.26392523 2.1328972  1.29476636
 0.         2.35626168 0.21906542 0.45682243 0.         0.15831776
 0.52747664 0.         0.00672897 0.50130841 0.         0.
 0.53196262 1.39700935 0.         0.01196262 0.         0.99158879
 0.10691589 0.0728972 ]"
ur3225430,"[1.95660881 1.03004005 0.15273698 0.12977303 0.99492657 0.77009346
 0.06395194 1.74953271 0.12616822 0.49813084 0.         0.08531375
 0.48304406 0.06769025 0.03124166 0.14739653 0.01081442 0.
 0.51895861 0.64966622 0.         0.03551402 0.         0.54806409
 0.0858478  0.00333778]"
ur32512011,"[1.07875569 0.74597876 0.20349014 0.34233687 0.58376328 1.40561457
 0.         3.23429439 0.14871017 0.32169954 0.11274659 0.14430956
 0.73672231 0.05022762 0.00971168 0.8801214  0.         0.
 0.2693475  0.41350531 0.         0.05204856 0.         1.2124431
 0.31517451 0.10576631]"
ur32544613,"[2.65955056 2.73370787 0.54044944 0.05786517 3.86320225 0.77977528
 0.         1.11151685 0.60393258 0.76095506 0.         0.03651685
 1.21629213 0.15393258 0.01123596 0.66320225 0.         0.
 1.27303371 1.09353933 0.         0.14606742 0.         1.18314607
 0.         0.04101124]"
ur3257585,"[6.89346555e-01 6.39244851e-01 2.24752098e-01 3.07780320e-01
 1.07093822e+00 6.87681159e-01 1.19654208e-01 2.36469616e+00
 1.46402237e-01 1.84286804e-01 3.61683193e-02 1.91164505e-01
 1.62395118e-01 1.02212052e-01 3.83040936e-02 3.06432749e-01
 2.05949657e-03 0.00000000e+00 5.64518180e-01 1.90592423e-01
 0.00000000e+00 5.45258073e-02 0.00000000e+00 5.15408085e-01
 1.32163743e-01 6.70480549e-02]"
ur32603220,"[0.52356792 0.24271686 0.03797054 0.28445172 1.0497545  0.99590835
 0.45621931 2.72037643 0.02422259 0.44468085 0.         0.08682488
 3.34934534 0.099018   0.02070376 1.29091653 0.01186579 0.
 0.20581015 0.40343699 0.         0.01448445 0.         1.79001637
 0.03747954 0.03085106]"
ur3270789,"[0.95529376 0.89808186 0.04582389 0.21250566 0.77713336 0.65899411
 0.01759553 2.11082918 0.13916327 0.20824649 0.07450536 0.26337411
 0.52694457 0.03905754 0.07169612 0.37701254 0.         0.
 0.42338015 0.25695514 0.         0.03605196 0.         0.64852741
 0.24725872 0.47208881]"
ur32724383,"[1.47925814 0.82520818 0.10885693 0.27055261 1.45026495 1.17115821
 0.05692657 1.96843301 0.06457229 0.21816805 0.         0.05215746
 0.69212718 0.08175625 0.00734292 0.58879637 0.         0.
 0.47819833 0.58001514 0.         0.198486   0.         1.04360333
 0.03981832 0.02293717]"
ur32764997,"[1.69332434 0.61368847 0.01105866 0.43917734 1.24996628 1.88900877
 0.01982468 3.55171949 0.08577208 0.22521915 0.         0.22036413
 0.25576534 0.10445044 0.06325017 0.61523938 0.         0.
 0.67666891 0.32710722 0.         0.05185435 0.         1.43722185
 0.18280512 0.045853  ]"
ur3289328,"[7.31820185e-01 5.43631556e-01 2.16615249e-02 3.19457911e-01
 7.64962539e-01 7.26707801e-01 1.41846628e-01 2.57395328e+00
 7.88453063e-02 1.48920229e-01 5.47598061e-02 2.33340679e-01
 2.67166152e-01 1.07492287e-01 3.60731600e-02 3.97620097e-01
 1.58660203e-03 0.00000000e+00 5.41758484e-01 2.27589246e-01
 0.00000000e+00 6.16130454e-02 0.00000000e+00 6.56743059e-01
 2.15116792e-01 1.30343764e-01]"
ur32941074,"[1.11386207e+00 1.01986207e+00 3.74551724e-01 5.37862069e-01
 1.62386207e+00 1.20220690e+00 3.87379310e-01 4.20268966e+00
 1.81896552e-01 4.24482759e-01 8.03448276e-02 2.55379310e-01
 4.48862069e-01 2.58103448e-01 7.29310345e-02 5.88862069e-01
 1.24137931e-03 0.00000000e+00 8.74310345e-01 4.30379310e-01
 0.00000000e+00 8.30689655e-02 0.00000000e+00 8.43689655e-01
 1.82413793e-01 1.40724138e-01]"
ur33076543,"[2.12118353 1.07903087 0.13812178 0.46685249 2.39108062 1.79802744
 0.05681818 2.72504288 0.15716123 0.44802744 0.         0.07530017
 0.58447684 0.13276158 0.02748714 0.58361921 0.         0.
 0.60081475 0.54489708 0.         0.15192967 0.         1.23799314
 0.03897942 0.00947684]"
ur33095909,"[0.93496503 1.13276723 0.41418581 0.3038961  1.57382617 0.68991009
 0.01768232 2.2978022  0.25064935 0.33776224 0.         0.12217782
 0.09320679 0.08991009 0.01978022 0.31208791 0.         0.
 0.47422577 0.38491508 0.         0.05114885 0.         0.41668332
 0.09010989 0.01128871]"
ur3310187,"[0.27070064 0.30363967 0.0044586  0.43757962 1.19517743 0.69363057
 0.01319381 3.53093722 0.06187443 0.2044586  0.06960874 0.25250227
 0.14494995 0.10254777 0.1166515  0.32848044 0.         0.
 1.19608735 0.08735214 0.         0.05304823 0.         0.49981802
 0.24868062 0.07261146]"
ur33162918,"[1.7463145  1.63599509 0.397543   0.22555283 0.78058968 0.75663391
 0.         2.14090909 0.25847666 0.63624079 0.         0.09017199
 0.9453317  0.03427518 0.02616708 0.82862408 0.         0.
 0.44385749 0.78095823 0.         0.09410319 0.         1.07371007
 0.07530713 0.00786241]"
ur3321740,"[4.34703196e-01 3.87945205e-01 2.78538813e-02 4.91689498e-01
 6.22739726e-01 7.81917808e-01 4.44657534e-01 2.38292237e+00
 4.24657534e-02 1.41917808e-01 0.00000000e+00 1.93424658e-01
 4.96073059e-01 6.83105023e-02 1.64383562e-03 4.41369863e-01
 2.80365297e-02 0.00000000e+00 6.08767123e-01 1.57625571e-01
 0.00000000e+00 2.42922374e-02 0.00000000e+00 7.27579909e-01
 1.27123288e-01 3.71689498e-02]"
ur33374263,"[1.20055177 0.73693213 0.10792717 0.31846607 0.66786831 1.62067317
 0.12440684 2.89404083 0.11600147 0.25390841 0.44903439 0.1845687
 0.8225492  0.15166452 0.0514622  0.72109619 0.00332904 0.
 0.40443259 0.54318558 0.         0.02604377 0.         1.18363068
 0.18635277 0.2794004 ]"
ur33398577,"[3.62307692 2.21346154 0.80192308 0.19230769 0.59230769 1.13269231
 0.         0.73653846 0.45       0.44423077 0.         0.
 0.12307692 0.         0.         0.54038462 0.         0.
 0.21730769 1.65192308 0.         0.         0.         1.45769231
 0.         0.        ]"
ur33465207,"[1.07311947 0.42289823 0.02643805 0.61780973 0.60265487 1.8454646
 0.65995575 3.27323009 0.03794248 0.20519912 0.01814159 0.29834071
 0.52400442 0.1079646  0.0125     0.89037611 0.04646018 0.
 0.24225664 0.39590708 0.         0.15818584 0.         1.27300885
 0.1550885  0.04059735]"
ur33572331,"[1.16772908 0.87091633 0.23386454 0.1561753  0.91513944 0.58964143
 0.09800797 1.50079681 0.         0.45139442 0.         0.03227092
 1.25577689 0.07768924 0.         0.57649402 0.         0.
 0.18525896 0.50398406 0.         0.0063745  0.         0.80239044
 0.         0.        ]"
ur3387663,"[1.6507109  1.79004739 0.79241706 0.3093207  2.59249605 0.89131122
 0.17385466 1.90481833 0.44383886 0.38988942 0.02424961 0.10726698
 0.09849921 0.13649289 0.07345972 0.28199052 0.         0.
 0.68593997 0.41745656 0.         0.14099526 0.         0.6335703
 0.06374408 0.0600316 ]"
ur33907744,"[0.92053743 0.67485605 0.11535509 0.42667946 1.01362764 0.678119
 0.12879079 2.1646833  0.10671785 0.30153551 0.         0.09481766
 0.25604607 0.13147793 0.05892514 0.35585413 0.         0.
 0.44644914 0.24664107 0.         0.10172745 0.         0.66065259
 0.0537428  0.04203455]"
ur3397538,"[3.65384615 3.14065934 0.40659341 0.         3.2956044  2.07472527
 0.05384615 0.84725275 0.48681319 0.88351648 0.         0.
 0.22747253 0.         0.21978022 1.27802198 0.         0.
 0.21978022 0.44835165 0.         0.         0.         0.70989011
 0.11098901 0.        ]"
ur34027110,"[1.87916667 2.29583333 0.54166667 0.20416667 1.47083333 0.47916667
 0.         2.09583333 0.20416667 0.92083333 0.         0.
 0.59166667 0.01666667 0.         0.06666667 0.         0.
 1.075      1.02083333 0.         0.         0.         0.10416667
 0.20416667 0.        ]"
ur34068231,"[2.43076923 2.13076923 0.         0.9        0.27692308 2.14615385
 0.         3.43076923 0.         0.56923077 0.         0.
 0.         0.         0.         0.44615385 0.         0.
 0.         0.06923077 0.         0.         0.         0.
 0.         0.        ]"
ur34242996,"[2.22727273e+00 1.64166667e+00 1.06060606e-01 0.00000000e+00
 1.02954545e+00 4.56818182e-01 1.64393939e-01 2.00378788e+00
 1.89393939e-02 4.96212121e-01 0.00000000e+00 0.00000000e+00
 7.43939394e-01 0.00000000e+00 0.00000000e+00 1.09621212e+00
 0.00000000e+00 0.00000000e+00 2.93181818e-01 1.90530303e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.76515152e-01
 2.72727273e-02 7.57575758e-04]"
ur34270927,"[4.18933333 2.38533333 1.40533333 0.13333333 1.33466667 1.43866667
 0.         3.04133333 0.13333333 0.22933333 0.         0.
 0.33466667 0.         0.         0.69333333 0.         0.
 0.21866667 2.44533333 0.         0.         0.         1.372
 0.         0.108     ]"
ur34290913,"[2.15596939 0.9505102  0.06204082 0.39862245 0.70969388 1.66857143
 0.02673469 3.03545918 0.08780612 0.21479592 0.03668367 0.22341837
 0.6625     0.04826531 0.02265306 0.72015306 0.00367347 0.
 0.27683673 0.48285714 0.         0.03903061 0.         1.49234694
 0.16632653 0.14887755]"
ur34307814,"[1.32199037 1.2141252  0.15280899 0.49518459 2.11829856 1.28764045
 0.3611557  3.75088283 0.37030498 0.3635634  0.         0.3611557
 0.32455859 0.21508828 0.05842697 0.65152488 0.         0.
 0.85971108 0.48892456 0.         0.08731942 0.         1.21845907
 0.11203852 0.04414125]"
ur3436679,"[0.85804529 0.74874851 0.1579261  0.35041716 1.67365912 1.2034565
 0.1250298  3.97294398 0.18104887 0.62598331 0.01394517 0.11561383
 1.80774732 0.1272944  0.04588796 0.93718713 0.         0.
 0.51990465 0.60309893 0.         0.0454112  0.         1.17461263
 0.1261025  0.04505364]"
ur34435688,"[7.89565466e-01 7.39608348e-01 1.78659234e-01 3.39222413e-01
 1.25971984e+00 7.77129788e-01 9.31246427e-02 3.04751286e+00
 2.56403659e-01 3.82847341e-01 5.59033734e-02 1.66009148e-01
 6.32004002e-01 1.54073756e-01 4.98999428e-02 5.69596913e-01
 2.31560892e-03 0.00000000e+00 7.41609491e-01 3.89608348e-01
 0.00000000e+00 5.51743854e-02 0.00000000e+00 7.02015437e-01
 1.33333333e-01 5.66037736e-02]"
ur3443744,"[0.54656863 0.33970588 0.00441176 0.27843137 1.73823529 0.48235294
 0.         2.36127451 0.         0.10833333 0.         0.07892157
 0.16715686 0.14901961 0.05196078 0.22794118 0.         0.
 1.18921569 0.28627451 0.         0.         0.         0.40588235
 0.0254902  0.        ]"
ur34627686,"[2.10752075 1.89647303 0.92349585 0.22142116 1.90119295 0.70492739
 0.01016598 1.9658195  0.40819502 0.56146266 0.         0.08993776
 0.206639   0.06587137 0.02033195 0.30145228 0.         0.
 0.77961618 0.62748963 0.         0.05866183 0.         0.59528008
 0.02520747 0.01488589]"
ur34632605,"[1.94735632 0.9        0.         0.49908046 0.60229885 1.80666667
 0.33241379 3.05747126 0.00827586 0.25816092 0.         0.14367816
 0.72252874 0.0554023  0.         0.70735632 0.         0.
 0.31931034 0.78436782 0.         0.2354023  0.         1.24344828
 0.13011494 0.04896552]"
ur34647768,"[3.41410256 3.46410256 1.29871795 0.58974359 1.92051282 0.66538462
 0.12820513 2.23717949 0.12820513 0.84358974 0.         0.
 0.26794872 0.         0.03205128 0.42948718 0.         0.
 0.38461538 2.01282051 0.         0.25384615 0.         0.8025641
 0.08205128 0.22948718]"
ur34664440,"[0.08928571 0.48214286 0.17857143 0.65       2.20714286 0.39107143
 0.14464286 3.40357143 0.04464286 0.20714286 0.17857143 0.71607143
 0.35535714 0.32321429 0.17857143 0.70357143 0.         0.
 1.15357143 0.44642857 0.         0.         0.         0.32321429
 0.35714286 0.72678571]"
ur34738421,"[1.36678445 0.61542992 0.03674912 0.58433451 0.61625442 0.82815077
 0.40848057 3.34252061 0.0958775  0.18739694 0.02332155 0.5639576
 0.13651355 0.08021201 0.06054181 0.3828033  0.01755006 0.
 0.77396938 0.32025913 0.         0.04004711 0.         0.70011779
 0.30777385 0.04687868]"
ur34740948,"[1.83611836e+00 1.52027850e+00 7.06614447e-01 1.58746736e-01
 1.14804178e+00 9.23759791e-01 1.68842472e-02 2.30896432e+00
 2.49956484e-01 4.37684943e-01 4.08181027e-02 8.37249782e-02
 3.73455178e-01 4.99564839e-02 3.13315927e-03 4.87902524e-01
 0.00000000e+00 0.00000000e+00 2.21671018e-01 5.46736292e-01
 0.00000000e+00 2.17580505e-03 0.00000000e+00 5.31157528e-01
 9.53002611e-02 2.02349869e-01]"
ur34774928,"[1.65847953 1.34814815 0.06900585 0.1662768  0.86920078 0.86315789
 0.02202729 2.88908382 0.17641326 0.80506823 0.         0.05730994
 1.26471735 0.08226121 0.         1.0582846  0.         0.
 0.30097466 0.94658869 0.         0.02612086 0.         1.0871345
 0.10389864 0.02904483]"
ur34814382,"[1.14840764 0.96369427 0.1044586  0.         0.61528662 0.2133758
 0.         0.88598726 0.04076433 0.65031847 0.         0.
 2.64585987 0.         0.         1.55350318 0.         0.
 0.07388535 0.3522293  0.         0.         0.         1.24458599
 0.         0.        ]"
ur34845698,"[0.78290469 0.67246596 0.07496218 0.24152799 2.31527988 0.75083207
 0.13396369 2.97844175 0.2586233  0.20605144 0.21966717 0.13320726
 0.07571861 0.42836611 0.56822995 0.32367625 0.         0.
 1.94417549 0.25983359 0.         0.05400908 0.         0.47844175
 0.21217852 0.13880484]"
ur34857808,"[2.19722222e+00 1.03472222e+00 0.00000000e+00 1.62500000e-01
 8.30555556e-01 8.61111111e-01 2.50000000e-02 5.97222222e-01
 4.16666667e-03 2.93055556e-01 0.00000000e+00 6.80555556e-02
 5.55555556e-03 4.16666667e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.77777778e-03 5.18055556e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.90277778e-01
 1.38888889e-03 0.00000000e+00]"
ur34893557,"[0.09095395 0.54901316 0.38256579 1.03503289 2.95773026 0.19095395
 0.07648026 3.32944079 0.58766447 0.37894737 0.02976974 0.34095395
 0.01480263 1.70148026 2.57730263 0.07730263 0.         0.
 1.88898026 0.01085526 0.         0.01743421 0.         0.14177632
 0.20476974 0.06776316]"
ur34967775,"[0.82701637 0.40773196 0.06837477 0.14733172 1.34578532 0.62101273
 0.0228017  2.10539721 0.16349303 0.12713766 0.         0.04893875
 0.22892662 0.03547605 0.08956944 0.35633717 0.         0.
 0.50463918 0.16243178 0.         0.05476046 0.         0.71267435
 0.03477865 0.00939964]"
ur35103889,"[1.89625e+00 9.55000e-01 0.00000e+00 2.12500e-02 1.01000e+00 6.87500e-01
 0.00000e+00 9.85000e-01 0.00000e+00 3.03750e-01 0.00000e+00 3.12500e-02
 3.48750e-01 0.00000e+00 1.25000e-03 1.42500e-01 0.00000e+00 0.00000e+00
 5.00000e-03 4.93750e-01 0.00000e+00 0.00000e+00 0.00000e+00 1.01500e+00
 3.25000e-02 0.00000e+00]"
ur35149731,"[1.8746988  1.1939759  0.56144578 0.51566265 1.92048193 1.3626506
 0.         2.88433735 0.36024096 0.52048193 0.         0.12048193
 0.38433735 0.25783133 0.         0.30481928 0.         0.
 0.02409639 0.23855422 0.         0.34578313 0.         0.49156627
 0.07710843 0.07710843]"
ur35158467,"[1.56564626 1.22482993 0.28446712 0.53390023 1.45022676 1.23310658
 0.37176871 2.26496599 0.11848073 0.37210884 0.01281179 0.15362812
 0.43061224 0.18820862 0.02414966 0.51904762 0.00283447 0.
 0.23639456 0.66077098 0.         0.1138322  0.         0.78696145
 0.11213152 0.02732426]"
ur35295243,"[0.83164763 0.99978249 0.40532898 0.42533986 1.03072322 0.87074497
 0.05051659 2.65062534 0.26666667 0.42566612 0.05986949 0.16258836
 0.76247961 0.12256661 0.102882   0.73480152 0.         0.
 0.52718869 0.41256117 0.         0.0336596  0.         0.88254486
 0.09472539 0.05339859]"
ur35307871,"[1.09945813 1.02330049 0.27807882 0.36571429 1.43729064 0.87581281
 0.0246798  3.22044335 0.16315271 0.34192118 0.06625616 0.15453202
 0.36591133 0.1420197  0.03344828 0.58581281 0.         0.
 0.6864532  0.46295567 0.         0.04669951 0.         0.77674877
 0.14541872 0.038867  ]"
